path	file_type	legacy_milestone	production_module_category	include_in_commit	reason	file_size	safe_for_github
reports/planA_k_production_preflight/00_PRODUCTION_PREFLIGHT_SUMMARY.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	11470	yes
reports/planA_k_production_preflight/00_PRODUCTION_PREFLIGHT_SUMMARY.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	666	yes
reports/planA_k_production_preflight/00_preflight.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	8060	yes
reports/planA_k_production_preflight/00_preflight.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	816	yes
reports/planA_k_production_preflight/00_recovery_note.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	895	yes
reports/planA_k_production_preflight/00_recovery_note.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	885	yes
reports/planA_k_production_preflight/01_full_input_availability.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	37665	yes
reports/planA_k_production_preflight/01_full_input_availability.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	2217	yes
reports/planA_k_production_preflight/01_full_input_availability.tsv	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	19974	yes
reports/planA_k_production_preflight/02_feature_lock_audit.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	89300	yes
reports/planA_k_production_preflight/02_feature_lock_audit.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	2356	yes
reports/planA_k_production_preflight/02_feature_lock_audit.tsv	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	1637	yes
reports/planA_k_production_preflight/03_full_m2_5_coarsening_strategy.json	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	3931	yes
reports/planA_k_production_preflight/03_full_m2_5_coarsening_strategy.md	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	1391	yes
reports/planA_k_production_preflight/03_full_m2_5_coarsening_strategy.tsv	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	548	yes
reports/planA_k_production_preflight/04_full_coordinate_join_contract.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	22497	yes
reports/planA_k_production_preflight/04_full_coordinate_join_contract.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	952	yes
reports/planA_k_production_preflight/04_full_coordinate_join_contract.tsv	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	442	yes
reports/planA_k_production_preflight/05_full_kmix_A_construction_plan.json	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	1617	yes
reports/planA_k_production_preflight/05_full_kmix_A_construction_plan.md	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	347	yes
reports/planA_k_production_preflight/06_full_gpcca_feasibility.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	762	yes
reports/planA_k_production_preflight/06_full_gpcca_feasibility.md	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	414	yes
reports/planA_k_production_preflight/07_full_production_run_blueprint.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	4500	yes
reports/planA_k_production_preflight/07_full_production_run_blueprint.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	3627	yes
reports/planA_k_refactor/00_PLAN_A_K_REFACTOR_SUMMARY.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	13264	yes
reports/planA_k_refactor/00_PLAN_A_K_REFACTOR_SUMMARY.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	10632	yes
reports/planA_k_refactor/00_preflight.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	16107	yes
reports/planA_k_refactor/00_preflight.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	12321	yes
reports/planA_k_refactor/01_function_inventory.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	123953	yes
reports/planA_k_refactor/01_function_inventory.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	63677	yes
reports/planA_k_refactor/01_function_inventory.tsv	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	57280	yes
reports/planA_k_refactor/02_module_layout.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	3764	yes
reports/planA_k_refactor/02_module_layout.tsv	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	2132	yes
reports/planA_k_refactor/02_refactor_design.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	3377	yes
reports/planA_k_refactor/03_backwards_compatibility_audit.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	5117	yes
reports/planA_k_refactor/03_backwards_compatibility_audit.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	3309	yes
reports/planA_k_refactor/03_backwards_compatibility_audit.tsv	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	2913	yes
reports/planA_k_refactor/04_size_reduction_report.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	2414	yes
reports/planA_k_refactor/04_size_reduction_report.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	1365	yes
reports/planA_k_refactor/04_size_reduction_report.tsv	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	810	yes
reports/planA_k_refactor/05_refactor_guardrails.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	503	yes
reports/planA_k_refactor/refactor_manifest.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	5135	yes
reports/planA_k_source_terminal_absorption/01_macrostate_role_scores.json	report	M4C absorption	Source/terminal role inference	no	small source, test, doc, config, or curated report	30484	yes
reports/planA_k_source_terminal_absorption/01_macrostate_role_scores.md	report	M4C absorption	Source/terminal role inference	no	small source, test, doc, config, or curated report	2234	yes
reports/planA_k_source_terminal_absorption/01_macrostate_role_scores.tsv	report	M4C absorption	Source/terminal role inference	no	small source, test, doc, config, or curated report	1983	yes
reports/planA_k_source_terminal_absorption/02_source_terminal_candidate_selection.json	report	M4C absorption	Source/terminal role inference	no	small source, test, doc, config, or curated report	24612	yes
reports/planA_k_source_terminal_absorption/02_source_terminal_candidate_selection.md	report	M4C absorption	Source/terminal role inference	no	small source, test, doc, config, or curated report	4029	yes
reports/planA_k_source_terminal_absorption/02_source_terminal_candidate_selection.tsv	report	M4C absorption	Source/terminal role inference	no	small source, test, doc, config, or curated report	3684	yes
reports/planA_k_source_terminal_absorption/03_kforward_flow_summary.json	report	M4C absorption	Source/terminal role inference	no	small source, test, doc, config, or curated report	20038	yes
reports/planA_k_source_terminal_absorption/03_kforward_flow_summary.md	report	M4C absorption	Source/terminal role inference	no	small source, test, doc, config, or curated report	2662	yes
reports/planA_k_source_terminal_absorption/03_kforward_flow_summary.tsv	report	M4C absorption	Source/terminal role inference	no	small source, test, doc, config, or curated report	104009	yes
reports/planA_k_source_terminal_absorption/figures/kforward_flow/Kforward_M2_M3_outgoing_diagnostics.pdf	generated	M2	Source/terminal role inference	no	figure binary indexed only for this update	15824	no
reports/planA_k_source_terminal_absorption/figures/kforward_flow/Kforward_M2_M3_outgoing_diagnostics.png	generated	M2	Source/terminal role inference	no	figure binary indexed only for this update	109378	no
reports/planA_k_source_terminal_absorption/figures/kforward_flow/Kforward_M5_M4_sink_boundary_diagnostics.pdf	generated	M4C absorption	Source/terminal role inference	no	figure binary indexed only for this update	16964	no
reports/planA_k_source_terminal_absorption/figures/kforward_flow/Kforward_M5_M4_sink_boundary_diagnostics.png	generated	M4C absorption	Source/terminal role inference	no	figure binary indexed only for this update	168429	no
reports/planA_k_source_terminal_absorption/figures/kforward_flow/Kforward_macrostate_transition_matrix.pdf	generated	M4C absorption	Source/terminal role inference	no	figure binary indexed only for this update	50769	no
reports/planA_k_source_terminal_absorption/figures/kforward_flow/Kforward_macrostate_transition_matrix.png	generated	M4C absorption	Source/terminal role inference	no	figure binary indexed only for this update	244854	no
reports/planA_k_source_terminal_absorption/figures/kforward_flow/Kforward_role_scores.pdf	generated	M4C absorption	Source/terminal role inference	no	figure binary indexed only for this update	15871	no
reports/planA_k_source_terminal_absorption/figures/kforward_flow/Kforward_role_scores.png	generated	M4C absorption	Source/terminal role inference	no	figure binary indexed only for this update	105727	no
reports/planA_k_source_terminal_absorption/figures/kforward_flow/Kforward_timepair_macrostate_matrices.pdf	generated	M4C absorption	Source/terminal role inference	no	figure binary indexed only for this update	67608	no
reports/planA_k_source_terminal_absorption/figures/kforward_flow/Kforward_timepair_macrostate_matrices.png	generated	M4C absorption	Source/terminal role inference	no	figure binary indexed only for this update	327146	no
reports/planA_k_sparse_kernel_pilot/00_SPARSE_KERNEL_PILOT_SUMMARY.json	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	7759	yes
reports/planA_k_sparse_kernel_pilot/00_SPARSE_KERNEL_PILOT_SUMMARY.md	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	3713	yes
reports/planA_k_sparse_kernel_pilot/00_preflight.json	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	6946	yes
reports/planA_k_sparse_kernel_pilot/00_preflight.md	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	1012	yes
reports/planA_k_sparse_kernel_pilot/01_metaniche_input_inventory.json	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	7362	yes
reports/planA_k_sparse_kernel_pilot/01_metaniche_input_inventory.md	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	5523	yes
reports/planA_k_sparse_kernel_pilot/01_metaniche_input_inventory.tsv	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	4949	yes
reports/planA_k_sparse_kernel_pilot/02_sparse_k_input_validation.json	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	413	yes
reports/planA_k_sparse_kernel_pilot/02_sparse_k_input_validation.md	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	1150	yes
reports/planA_k_sparse_kernel_pilot/02_sparse_k_input_validation.tsv	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	790	yes
reports/planA_k_sparse_kernel_pilot/03_directional_edge_design.json	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	856	yes
reports/planA_k_sparse_kernel_pilot/03_directional_edge_design.md	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	503	yes
reports/planA_k_sparse_kernel_pilot/04_sparse_kernel_pilot_run_summary.json	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	5018	yes
reports/planA_k_sparse_kernel_pilot/04_sparse_kernel_pilot_run_summary.md	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	739	yes
reports/planA_k_sparse_kernel_pilot/05_kernel_qc_comparison.json	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	302	yes
reports/planA_k_sparse_kernel_pilot/05_kernel_qc_comparison.md	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	1127	yes
reports/planA_k_sparse_kernel_pilot/05_kernel_qc_comparison.tsv	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	658	yes
reports/planA_k_sparse_kernel_pilot/06_gpcca_readiness_decision.json	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	934	yes
reports/planA_k_sparse_kernel_pilot/06_gpcca_readiness_decision.md	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	390	yes
reports/planA_k_sparse_kernel_pilot/pilot_outputs/edge_preview_topk10.tsv	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	60903	yes
reports/planA_k_sparse_kernel_pilot/pilot_outputs/edge_preview_topk20.tsv	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	61284	yes
reports/planA_k_sparse_kernel_pilot/pilot_outputs/edge_preview_topk30.tsv	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	61456	yes
reports/planA_k_sparse_kernel_pilot/pilot_outputs/kernel_qc_topk10.json	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	1338	yes
reports/planA_k_sparse_kernel_pilot/pilot_outputs/kernel_qc_topk20.json	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	1340	yes
reports/planA_k_sparse_kernel_pilot/pilot_outputs/kernel_qc_topk30.json	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	1341	yes
reports/planA_k_sparse_kernel_pilot/pilot_outputs/state_metadata_topk10.tsv	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	17836	yes
reports/planA_k_sparse_kernel_pilot/pilot_outputs/state_metadata_topk20.tsv	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	17836	yes
reports/planA_k_sparse_kernel_pilot/pilot_outputs/state_metadata_topk30.tsv	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	17836	yes
reports/planA_k_spatial_kernel_integrity_audit/.mplconfig/fontlist-v390.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	64783	yes
reports/planA_k_spatial_kernel_integrity_audit/00_SPATIAL_KERNEL_INTEGRITY_AUDIT_SUMMARY.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	18023	yes
reports/planA_k_spatial_kernel_integrity_audit/00_SPATIAL_KERNEL_INTEGRITY_AUDIT_SUMMARY.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	6149	yes
reports/planA_k_spatial_kernel_integrity_audit/00_preflight.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	8756	yes
reports/planA_k_spatial_kernel_integrity_audit/00_preflight.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	2230	yes
reports/planA_k_spatial_kernel_integrity_audit/00_preflight.tsv	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	2040	yes
reports/planA_k_spatial_kernel_integrity_audit/01_figure_provenance_audit.json	report	Visualization	Visualization / final result package	no	small source, test, doc, config, or curated report	415	yes
reports/planA_k_spatial_kernel_integrity_audit/01_figure_provenance_audit.md	report	Visualization	Visualization / final result package	no	small source, test, doc, config, or curated report	23805	yes
reports/planA_k_spatial_kernel_integrity_audit/01_figure_provenance_audit.tsv	report	Visualization	Visualization / final result package	no	small source, test, doc, config, or curated report	21388	yes
reports/planA_k_spatial_kernel_integrity_audit/02_coordinate_system_audit.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	946	yes
reports/planA_k_spatial_kernel_integrity_audit/02_coordinate_system_audit.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	25474	yes
reports/planA_k_spatial_kernel_integrity_audit/02_coordinate_system_audit.tsv	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	22599	yes
reports/planA_k_spatial_kernel_integrity_audit/03_per_slice_spatial_sanity.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	477	yes
reports/planA_k_spatial_kernel_integrity_audit/03_per_slice_spatial_sanity.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	8143	yes
reports/planA_k_spatial_kernel_integrity_audit/03_per_slice_spatial_sanity.tsv	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	7447	yes
reports/planA_k_spatial_kernel_integrity_audit/04_coordinate_join_integrity.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	467	yes
reports/planA_k_spatial_kernel_integrity_audit/04_coordinate_join_integrity.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	2182	yes
reports/planA_k_spatial_kernel_integrity_audit/04_coordinate_join_integrity.tsv	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	1709	yes
reports/planA_k_spatial_kernel_integrity_audit/05_kforward_construction_assumption_audit.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	1127	yes
reports/planA_k_spatial_kernel_integrity_audit/05_kforward_construction_assumption_audit.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	1536	yes
reports/planA_k_spatial_kernel_integrity_audit/05_kforward_construction_assumption_audit.tsv	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	1365	yes
reports/planA_k_spatial_kernel_integrity_audit/06_transition_matrix_legality_audit.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	2586	yes
reports/planA_k_spatial_kernel_integrity_audit/06_transition_matrix_legality_audit.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	2386	yes
reports/planA_k_spatial_kernel_integrity_audit/06_transition_matrix_legality_audit.tsv	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	2018	yes
reports/planA_k_spatial_kernel_integrity_audit/07_spatial_penalty_sensitivity_plan.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	2846	yes
reports/planA_k_spatial_kernel_integrity_audit/07_spatial_penalty_sensitivity_plan.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	1960	yes
reports/planA_k_spatial_kernel_integrity_audit/08_corrected_visualization_rules.json	report	Visualization	Visualization / final result package	no	small source, test, doc, config, or curated report	836	yes
reports/planA_k_spatial_kernel_integrity_audit/08_corrected_visualization_rules.md	report	Visualization	Visualization / final result package	no	small source, test, doc, config, or curated report	664	yes
reports/planA_k_spatial_kernel_integrity_audit/09_integrity_decision.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	1062	yes
reports/planA_k_spatial_kernel_integrity_audit/09_integrity_decision.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	915	yes
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/062921_D0_m3a_1_slice_1_membership_probabilities.png	generated	M3	Visualization / final result package	no	figure binary indexed only for this update	1492360	no
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/062921_D0_m3a_1_slice_1_single_slice_sanity.png	generated	M3	Visualization / final result package	no	figure binary indexed only for this update	1096540	no
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/062921_D0_m3a_1_slice_2_membership_probabilities.png	generated	M3	Visualization / final result package	no	figure binary indexed only for this update	1580987	no
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/062921_D0_m3a_1_slice_2_single_slice_sanity.png	generated	M3	Visualization / final result package	no	figure binary indexed only for this update	1152711	no
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/062921_D9_m5_1_slice_1_membership_probabilities.png	generated	Visualization	Visualization / final result package	no	figure binary indexed only for this update	1888644	no
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/062921_D9_m5_1_slice_1_single_slice_sanity.png	generated	Visualization	Visualization / final result package	no	figure binary indexed only for this update	1375924	no
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/072523_D35_m6_1_slice_1_membership_probabilities.png	generated	Visualization	Visualization / final result package	no	figure binary indexed only for this update	928198	no
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/072523_D35_m6_1_slice_1_single_slice_sanity.png	generated	Visualization	Visualization / final result package	no	figure binary indexed only for this update	701105	no
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/072523_D35_m6_1_slice_2_membership_probabilities.png	generated	Visualization	Visualization / final result package	no	figure binary indexed only for this update	691401	no
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/072523_D35_m6_1_slice_2_single_slice_sanity.png	generated	Visualization	Visualization / final result package	no	figure binary indexed only for this update	547553	no
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/082421_D21_m1_1_slice_1_membership_probabilities.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	1145934	no
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/082421_D21_m1_1_slice_1_single_slice_sanity.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	839414	no
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/082421_D21_m1_1_slice_2_membership_probabilities.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	1665326	no
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/082421_D21_m1_1_slice_2_single_slice_sanity.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	1187297	no
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/092421_D3_m1_1_slice_2_membership_probabilities.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	1576828	no
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/092421_D3_m1_1_slice_2_single_slice_sanity.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	1168562	no
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/092421_D3_m1_1_slice_3_membership_probabilities.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	1568975	no
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/092421_D3_m1_1_slice_3_single_slice_sanity.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	1154385	no
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/100221_D9_m5_2_slice_1_membership_probabilities.png	generated	Visualization	Visualization / final result package	no	figure binary indexed only for this update	2183782	no
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/100221_D9_m5_2_slice_1_single_slice_sanity.png	generated	Visualization	Visualization / final result package	no	figure binary indexed only for this update	1556738	no
reports/planA_k_spatial_kernel_integrity_audit/tables/representative_slices.tsv	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	4132	yes
reports/planA_k_tiny_gpcca_probe/00_TINY_GPCCA_PROBE_SUMMARY.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	14763	yes
reports/planA_k_tiny_gpcca_probe/00_TINY_GPCCA_PROBE_SUMMARY.md	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	3155	yes
reports/planA_k_tiny_gpcca_probe/00_preflight.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	8936	yes
reports/planA_k_tiny_gpcca_probe/00_preflight.md	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	1775	yes
reports/planA_k_tiny_gpcca_probe/01_gpcca_dependency_audit.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	4510	yes
reports/planA_k_tiny_gpcca_probe/01_gpcca_dependency_audit.md	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	1921	yes
reports/planA_k_tiny_gpcca_probe/01_gpcca_dependency_audit.tsv	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	1285	yes
reports/planA_k_tiny_gpcca_probe/02_environment_decision.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	675	yes
reports/planA_k_tiny_gpcca_probe/02_environment_decision.md	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	632	yes
reports/planA_k_tiny_gpcca_probe/03_gpcca_input_validation.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	1167	yes
reports/planA_k_tiny_gpcca_probe/03_gpcca_input_validation.md	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	2347	yes
reports/planA_k_tiny_gpcca_probe/03_gpcca_input_validation.tsv	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	1288	yes
reports/planA_k_tiny_gpcca_probe/04_tiny_gpcca_probe_design.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	931	yes
reports/planA_k_tiny_gpcca_probe/04_tiny_gpcca_probe_design.md	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	443	yes
reports/planA_k_tiny_gpcca_probe/05_tiny_gpcca_run_summary.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	7860	yes
reports/planA_k_tiny_gpcca_probe/05_tiny_gpcca_run_summary.md	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	4949	yes
reports/planA_k_tiny_gpcca_probe/06_macrostate_qc.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	218	yes
reports/planA_k_tiny_gpcca_probe/06_macrostate_qc.md	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	66	yes
reports/planA_k_tiny_gpcca_probe/06_macrostate_qc.tsv	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	351	yes
reports/planA_k_tiny_gpcca_probe/probe_outputs/gpcca_qc_k3.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	1186	yes
reports/planA_k_tiny_gpcca_probe/probe_outputs/gpcca_qc_k4.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	1215	yes
reports/planA_k_tiny_gpcca_probe/probe_outputs/gpcca_qc_k5.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	1250	yes
reports/planA_k_tiny_gpcca_probe/probe_outputs/gpcca_qc_k6.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	2138	yes
reports/planA_k_tiny_gpcca_probe/probe_outputs/gpcca_qc_k8.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	1340	yes
reports/planA_readiness/00_repo_preflight.json	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	2926	yes
reports/planA_readiness/01_module_inventory.tsv	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	2996	yes
reports/planA_readiness/02_modeling_assumption_audit.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	2303	yes
reports/planA_readiness/03_engineering_contract_audit.md	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	2424	yes
reports/planA_readiness/04a_immediately_runnable_benchmarks.tsv	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	1633	yes
reports/planA_readiness/04b_needs_compute_benchmarks.tsv	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	1598	yes
reports/planA_readiness/04c_not_ready_benchmarks.tsv	report	PlanA	Legacy or experimental branches	no	small source, test, doc, config, or curated report	1544	yes
